13,"東京都",22849,"中野","なかの","東京都",35.705805,139.665964,110,"ＪＲ中央・総武線各駅停車",33,1,"ＪＲ"
13,"東京都",22671,"高円寺","こうえんじ","",35.705333,139.649826,110,"ＪＲ中央・総武線各駅停車",34,1,"ＪＲ"
13,"東京都",22494,"阿佐ケ谷","あさがや","",35.704889,139.636327,110,"ＪＲ中央・総武線各駅停車",35,1,"ＪＲ"
13,"東京都",22573,"荻窪","おぎくぼ","",35.704611,139.619968,110,"ＪＲ中央・総武線各駅停車",36,1,"ＪＲ"
13,"東京都",22867,"西荻窪","にしおぎくぼ","",35.703777,139.599636,110,"ＪＲ中央・総武線各駅停車",37,1,"ＪＲ"
13,"東京都",22637,"吉祥寺","きちじょうじ","",35.702944,139.579861,110,"ＪＲ中央・総武線各駅停車",38,1,"ＪＲ"
13,"東京都",22986,"三鷹","みたか","",35.702665,139.560696,110,"ＪＲ中央・総武線各駅停車",39,1,"ＪＲ"
13,"東京都",22799,"立川","たちかわ","",35.698024,139.413930,111,"ＪＲ青梅線",1,1,"ＪＲ"
13,"東京都",22877,"西立川","にしたちかわ","",35.703578,139.393681,111,"ＪＲ青梅線",2,1,"ＪＲ"
13,"東京都",22935,"東中神","ひがしなかがみ","",35.706356,139.384487,111,"ＪＲ青梅線",3,1,"ＪＲ"
13,"東京都",22847,"中神","なかがみ","",35.709050,139.375821,111,"ＪＲ青梅線",4,1,"ＪＲ"
13,"東京都",22490,"昭島","あきしま","",35.713549,139.360906,111,"ＪＲ青梅線",5,1,"ＪＲ"
13,"東京都",22895,"拝島","はいじま","",35.721132,139.343657,111,"ＪＲ青梅線",6,1,"ＪＲ"
13,"東京都",22533,"牛浜","うしはま","",35.734602,139.333434,111,"ＪＲ青梅線",7,1,"ＪＲ"
13,"東京都",22955,"福生","ふっさ","",35.742351,139.327962,111,"ＪＲ青梅線",8,1,"ＪＲ"
13,"東京都",22915,"羽村","はむら","",35.758432,139.315935,111,"ＪＲ青梅線",9,1,"ＪＲ"
13,"東京都",22577,"小作","おざく","",35.776291,139.301935,111,"ＪＲ青梅線",10,1,"ＪＲ"
13,"東京都",22601,"河辺","かべ","",35.784540,139.284798,111,"ＪＲ青梅線",11,1,"ＪＲ"
13,"東京都",22926,"東青梅","ひがしおうめ","",35.789900,139.272326,111,"ＪＲ青梅線",12,1,"ＪＲ"
13,"東京都",22552,"青梅","おうめ","",35.790290,139.258383,111,"ＪＲ青梅線",13,1,"ＪＲ"
